repo,commit,tool,rule_id,severity,file,line,masked_value,fingerprint,verdict,reason
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,2391,read********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:e2fe0215e7a7d433,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,2465,patc********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:f75bf267e38d44f9,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,2710,read********************atus,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:8f029a52c8cb5538,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,2784,patc********************atus,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:897636a8a30132cb,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,2920,repl********************atus,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:0b0e30e78c703206,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,3209,list********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:e5122d70ff011e85,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,5222,list********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:082eb4830cab2772,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,5392,watc********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:97be04929e3ada05,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,5562,watc********************List,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:bbf948bd1585c92e,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,5742,watc********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:342c726cc0b080af,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,5932,watc********************List,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:e8b4f14ef8cc37e2,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,6112,watc********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:b3d9e6c90b0d35c3,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,6302,watc********************List,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:38dc03deb3a51f7e,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,6482,watc********************load,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:e80c5f7be7c1298a,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,6672,watc********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:e270eafa06115b18,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,6842,watc********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:39429120f4674c51,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json,7012,list********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json:generic-high-entropy:db7ef3ec2c2a3782,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,1610,list********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:1ef2fc53cf1c5a90,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,2122,patc********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:99e2ae6d9c5c7959,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,2866,list********************load,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:d2e21694498f1fb1,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,3623,list********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:47e6eb36aeeb5869,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,3793,watc********************List,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:0200e4bf02ed3fcb,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,3973,watc********************roup,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:53780eee05a8bc54,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,4163,watc********************List,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:8fca67c0cec4ac2f,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,4343,watc********************load,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:b959b9a0c7ca3235,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,4533,watc********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:f8cb979ed1a787b1,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,4703,watc********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:f914e6b8bb6082a3,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json,4873,list********************aces,api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json:generic-high-entropy:065459daf7fc0db7,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,cmd/kube-apiserver/app/options/options_test.go,128,--se********************0/17,cmd/kube-apiserver/app/options/options_test.go:generic-high-entropy:6a34b54fe0d71fbb,FP,command-line flag string
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kube-apiserver/app/testing/testdata/127.0.0.1_10.0.0.1_kubernetes.default.svc-kubernetes.default-kubernetes-localhost.key,1,----********************----,cmd/kube-apiserver/app/testing/testdata/127.0.0.1_10.0.0.1_kubernetes.default.svc-kubernetes.default-kubernetes-localhost.key:private-key-block:5142367848b786fb,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kube-apiserver/app/testing/testserver.go,80,----********************----,cmd/kube-apiserver/app/testing/testserver.go:private-key-block:db9b8a2dbba2c12e,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,cmd/kubeadm/app/cmd/util/join_test.go,69,LS0t********************LQ==,cmd/kubeadm/app/cmd/util/join_test.go:generic-high-entropy:5ac6791260a68979,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/preflight/checks_test.go,122,----********************----,cmd/kubeadm/app/preflight/checks_test.go:private-key-block:781adc7fc10f0074,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,cmd/kubeadm/app/util/apiclient/dryrun.go,610,eyJh********************brIM,cmd/kubeadm/app/util/apiclient/dryrun.go:generic-high-entropy:490f54fa4cd7ce64,FP,"detached signature, not a credential"
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/1.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/1.rsa.key:private-key-block:427ad07273118535,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/10.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/10.rsa.key:private-key-block:056aaa2ad1ed7c83,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/11.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/11.rsa.key:private-key-block:88864db85e94cd13,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/12.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/12.rsa.key:private-key-block:7bb31f98e61a2fb3,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/13.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/13.rsa.key:private-key-block:0ff09ea7d722c423,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/14.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/14.rsa.key:private-key-block:56a24662649cc438,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/15.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/15.rsa.key:private-key-block:2a80b82034e71d4a,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/16.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/16.rsa.key:private-key-block:54bb905ff0157f94,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/17.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/17.rsa.key:private-key-block:265aa4286ad85955,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/18.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/18.rsa.key:private-key-block:d23cc4de6ff5e9ff,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/19.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/19.rsa.key:private-key-block:b0dd4e781d835259,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/2.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/2.rsa.key:private-key-block:7c268ccd8fbefedb,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/20.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/20.rsa.key:private-key-block:cccade639254194e,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/21.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/21.rsa.key:private-key-block:7f0e7c044ed9f1b1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/22.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/22.rsa.key:private-key-block:edd64ebfec14ecd5,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/23.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/23.rsa.key:private-key-block:8dff37ea1a72a0b8,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/24.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/24.rsa.key:private-key-block:ea6f99357a54a4e1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/25.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/25.rsa.key:private-key-block:e5c0aaf90017b3c0,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/3.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/3.rsa.key:private-key-block:edd364e3231b9d52,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/4.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/4.rsa.key:private-key-block:2d35c32f5622fca9,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/5.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/5.rsa.key:private-key-block:b0f3ef104bb511f1,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/6.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/6.rsa.key:private-key-block:d7f45c899412ab5c,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/7.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/7.rsa.key:private-key-block:2fe8ac5f3b4c2d7c,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/8.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/8.rsa.key:private-key-block:1ed03cf070260fc0,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,cmd/kubeadm/app/util/pkiutil/testing/testdata/9.rsa.key,1,----********************----,cmd/kubeadm/app/util/pkiutil/testing/testdata/9.rsa.key:private-key-block:93c096482f598239,TP,private key material (test fixture)
